epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,4.026990483513301,0.37598862862876586,1.8255009298965137,3.8499657072821614,0.25397015444431276,1.7979977736519082,0.5814576663624742,0.5814576663624742,0.3558413719185423,0.11462425895206044,0.3480409626572673
2,3.8698615663262,0.24624609998312538,1.8118077337252068,3.8241014902231396,0.24252829085017324,1.790786599167418,0.5814576663624742,0.5814576663624742,0.39228295821532816,0.19257015779014533,0.38701391207630975
3,3.8115897708468967,0.23971468095759826,1.7859375468319167,3.7358155051228317,0.246525839450275,1.7446448360864244,0.5814576663624742,0.5814576663624742,0.39013933547695606,0.1515468597952051,0.36650226307883965
4,3.7647244580177888,0.23620987305814942,1.7642572933795324,3.800563367361169,0.23970210755050247,1.7804306215284211,0.5814576663624742,0.5814576663624742,0.37727759915852216,0.17927589319251944,0.38036677977749683
5,3.717477722311071,0.2330991281020126,1.7421892968276944,3.6994408592661605,0.23596367002779264,1.7317385934173486,0.5812975298889953,0.5810092809825014,0.4158628081617376,0.20770953947919055,0.39450353468409294
6,3.687494287409072,0.23658729288440894,1.72545349508492,3.626040144109777,0.2419707742215225,1.6920346838101696,0.5814576663624742,0.5814576663624742,0.4105037513557354,0.20596589960314252,0.39371178298280834
7,3.608877640956212,0.23007617831741242,1.689400727044433,3.5091515021819903,0.2307793090293645,1.6391860909783955,0.5814576663624742,0.5814576663624742,0.44694533765252126,0.1985945287209231,0.39002609754169865
8,3.4639923658572,0.22783564636966253,1.6180783619664318,3.196840706617758,0.2237131861931897,1.4865637612623928,0.5814576663624742,0.5814576663624742,0.5348338693028989,0.21036635249336214,0.39591200942791815
9,3.2283332657072963,0.21997270056736304,1.5041802798734898,3.1608403015238933,0.22285368410113796,1.4689933129317763,0.5744371664327561,0.5714818378603255,0.5305466238580971,0.22568279975622982,0.400059983094493
10,3.075386597795885,0.21685405810759212,1.4292662696524916,2.9303894882416803,0.22235179908917008,1.354018843953377,0.5814693090086499,0.5814635780827455,0.5723472669449139,0.23512339345297376,0.4082963512308118
11,2.977057860808187,0.21447582693558243,1.3812910185919867,2.9693558967381812,0.2210547350993877,1.374150583981701,0.5812395352709313,0.581215287427715,0.5723472669449139,0.24983644999917665,0.415537992635054
12,2.881025330685598,0.21043282482146194,1.3352962511273188,2.9335763078793837,0.2155609215347202,1.3590076902416102,0.5789586597968124,0.5784915119517496,0.5734190782422294,0.22411945444265707,0.4015390571197347
13,2.842365636106643,0.20725907940615837,1.3175532776102419,2.8701570407115122,0.2084633114588989,1.330846868271741,0.5729055258035709,0.5698083057975184,0.6066452305672125,0.2609966730249049,0.4169510994142379
14,2.80479200314777,0.20914791581374315,1.2978220431026963,2.6838124485772266,0.20703210987525994,1.2383901717067403,0.5787034377631484,0.5776186999433008,0.615219721392931,0.25724163586854976,0.41797253681584906
15,2.7208590367386365,0.20092542959286,1.2599668018133907,2.67926351024918,0.203459414910018,1.2379020476136815,0.5831095723409857,0.5776587925472556,0.6141479100317306,0.2556702912573805,0.4193899317991831
16,2.6714641833228696,0.1978480589042693,1.2368080629626101,2.685291991100945,0.20449785921734628,1.2403970696151831,0.5763850636361545,0.5687378439157411,0.6184351554765323,0.2638366057184842,0.42011083467731936
17,2.657049947399972,0.19626127075897706,1.2303943355494884,2.64099632773752,0.1975047897391764,1.2217457717382385,0.5782898643430918,0.5745303805727373,0.6237942122825344,0.26636748946355054,0.4223286769033212
18,2.599867791948935,0.19289158781369528,1.2034881031483402,2.649222263505349,0.19454595992004245,1.2273381519803153,0.5814930265089117,0.5716026148448916,0.6355841372557391,0.25298708766946004,0.4172400570891859
19,2.5812937100898714,0.19161550029074137,1.1948391046213993,2.6418067257759525,0.19352923554047893,1.2241387435605415,0.5868221270977094,0.5784262776501119,0.6270096463661358,0.2632313072430692,0.4250267171703893
20,2.5265138902251913,0.1866227403288443,1.169945570689178,2.558228188197329,0.1897001682011069,1.184264007360861,0.5893874818653333,0.578736380248564,0.6420150053590568,0.25276137618695793,0.4210744290261456
21,2.496970726362762,0.1847171447226174,1.1561267912153603,2.5657178107309697,0.19195521734894472,1.1868812934378719,0.5892594682434573,0.5812943811384174,0.6441586280814576,0.27228001642868815,0.43076974233607274
22,2.4739939932228627,0.1831547050773778,1.1454196436228858,2.6710931203245223,0.18864972438236013,1.2412216913150693,0.579434601009935,0.5703953419274521,0.6312968918109374,0.27420879418625277,0.4268216975980939
