epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,1.794290677186803,0.28976683219859495,1.504523845134611,1.7028490246172758,0.23209475418442954,1.470754274856878,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
2,1.7080158927092257,0.22335150743401788,1.4846643862361437,1.6710406845916634,0.22062796655950503,1.4504127176628236,0.5687233938489082,0.5652222319441349,0.3483386923901393,0.13288915143964933,0.35080627264427877
3,1.6484009502359098,0.21503535993250833,1.4333655900212432,1.5611819571876322,0.21061764713396725,1.3505643117785582,0.5648976083075892,0.5604200087718685,0.4330117899249732,0.12947976724609445,0.3471886877768418
4,1.5422981781761915,0.20161330088887866,1.3406848780552632,1.4474577313450756,0.19249495454651622,1.254962775468954,0.5630606834456204,0.5510155547354277,0.4715969989281886,0.14738920896602775,0.3552249462058241
5,1.4845104336781176,0.1927234546965831,1.291786979036103,1.664131881828876,0.19975132643298066,1.4643805510557126,0.5713494239701499,0.5552442962161324,0.3987138263665595,0.1053589321710046,0.3383541780705772
6,1.4351153924406406,0.18455219664486147,1.2505631955575416,1.430832016921631,0.19730193878045865,1.233530079724321,0.5716220080972972,0.560795240907869,0.4994640943193998,0.1704535426871263,0.3710377753922118
7,1.397347928967464,0.17945086491926732,1.2178970631764334,1.4168011021639628,0.1891143523867363,1.227686751725717,0.564714419327925,0.547862280635915,0.5273311897106109,0.16871312779219225,0.36671377356005863
8,1.3610305895589,0.1746808701288321,1.1863497189642405,1.362259083941563,0.17137336997077715,1.1908857125273855,0.5787963743804664,0.5632319445763542,0.5101822079314041,0.17826754790114205,0.37853196114080423
9,1.3008686603925703,0.1710579276561375,1.1298107299561073,1.4200833688259509,0.16853114306459568,1.2515522267306094,0.5817794702385624,0.5651304218221687,0.5305466237942122,0.18280488103559311,0.38229217563707774
10,1.2841828785525258,0.16700638760521438,1.1171764901341095,1.303913663533723,0.1829692453808787,1.1209444213750406,0.587958206617093,0.5686643313209038,0.5969989281886388,0.2078443991741101,0.39790130289560155
11,1.2540447432128563,0.1644692103867261,1.0895755344648452,1.3321877750333515,0.1798945650110712,1.152293212350462,0.5978995298865739,0.5824183091126766,0.5627009646302251,0.17619027581633828,0.3870449028514561
12,1.2360720440889095,0.15724819083406952,1.078823852981998,1.2254713381314202,0.1594291822735264,1.0660421603218535,0.58126515516445,0.5633348972959457,0.587352625937835,0.20386849665023196,0.392566825907341
13,1.2143194785434122,0.15545858359233838,1.058860894919464,1.2813793375054006,0.16408296113300744,1.117296381790634,0.5527668629200245,0.5329233316977892,0.5616291532690246,0.19073626626554233,0.3717515645927834
14,1.1915086778988793,0.15126166672044225,1.0402470090882017,1.2215464183659415,0.1517523946949268,1.0697940234384338,0.5720253215459717,0.5515059951092007,0.5969989281886388,0.19863193626129383,0.3853286289036328
15,1.1683165071776358,0.14644698283850358,1.0218695257339532,1.2411124063186578,0.15273947260339543,1.088372931411412,0.5207844896526094,0.5008863610193046,0.572347266881029,0.20481270433084883,0.3627985969917291
16,1.1588592422821982,0.14482700700860665,1.0140322339389953,1.215636724352613,0.14525998732632092,1.070376738951824,0.5648229491346622,0.5432742880803045,0.587352625937835,0.20754326989760968,0.386183109516136
17,1.1473021662929477,0.14522136935099783,1.002080794273423,1.2200941989899066,0.15895669679242283,1.0611375044124942,0.5607692403365677,0.5414334173041727,0.587352625937835,0.2164443976142832,0.3886068189754255
18,1.1444367358155572,0.1424483932563373,1.001988342156279,1.1678612361655103,0.14830355544720297,1.0195576805393796,0.5629199026367564,0.5407069402092776,0.6216505894962486,0.2155206005970271,0.3892202516168918
19,1.109409271563407,0.13763267770555987,0.9717765939623256,1.1562607654660844,0.14429606750880997,1.0119646996367495,0.5572387362760938,0.5336764360103786,0.6045016077170418,0.2098451111801859,0.38354192372813983
20,1.1002322518003544,0.13751963968580058,0.9627126121827644,1.1172233082090544,0.13724334230237228,0.9799799646659169,0.5743079800320209,0.5512058856561577,0.6205787781350482,0.21949650898489712,0.396902244508459
