epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,4.1293830834102865,0.3458069577924947,1.5134304484200076,3.931229960369016,0.25104812005612626,1.4720727394375899,0.5814576663624742,0.5814576663624742,0.3558413719185423,0.11462425895206044,0.3480409626572673
2,4.001199144940583,0.24704014514973863,1.501663603285203,3.923510457414012,0.24907671118760033,1.4697734932679711,0.5814576663624742,0.5814576663624742,0.3558413719185423,0.11462425895206044,0.3480409626572673
3,3.9872075733690444,0.24294405595591426,1.497705411766205,3.9717797364197103,0.24571576278501,1.4904255864448996,0.5814576663624742,0.5814576663624742,0.3558413719185423,0.11462425895206044,0.3480409626572673
4,4.00173214300482,0.23821020759868383,1.5054087773439244,3.971540470470825,0.23539758495195887,1.4944571539008988,0.5814576663624742,0.5814576663624742,0.27331189712208054,0.09442151747968262,0.3379395919210784
5,3.902660583674631,0.23886517256168266,1.465518164268431,3.6524420479613995,0.2395929262952406,1.3651396376015927,0.5814576663624742,0.5814576663624742,0.3987138263665595,0.10775375676897397,0.34460571156572406
6,3.8552493031172292,0.22948900463539348,1.450304113826227,3.6944239364431857,0.23431840661957076,1.3840421999126897,0.5814576663624742,0.5814576663624742,0.3826366560763229,0.1310345164650972,0.3562460914137857
7,3.7160781747573357,0.22358115625918104,1.3969988098055943,3.5778828428744758,0.21886957381699246,1.3436053190200659,0.5642954569810952,0.5627377327902375,0.3879957128823251,0.13379766778025046,0.34904656238067283
8,3.644493675947445,0.21850422662245286,1.3703957821224877,3.678224778252016,0.2296385594502906,1.3794344901271955,0.550413478826088,0.5472355355866603,0.3451232583225093,0.13636844743994708,0.34339096313301753
9,3.593944542405434,0.2152916791503793,1.3514611442926399,3.4595304450293702,0.21804779740040453,1.296593064663878,0.5699169179600356,0.5688046002612996,0.4201500536225105,0.15581871853867751,0.36286781824935654
10,3.5576877953453376,0.21065672528811888,1.3388124246944824,3.452462072157783,0.2074644656857877,1.2979990426622658,0.5567051468636977,0.5494659107506183,0.3976420150213303,0.15556190768422642,0.356133527273962
11,3.470819210401387,0.2029263048341931,1.3071571583405441,3.338108523482295,0.20794720977289244,1.25206452640051,0.5665456570540788,0.5572386448685446,0.4801714898497345,0.1809178254571235,0.37373174125560116
12,3.438029738314112,0.20355619779758344,1.2937894148160491,3.3903872997431126,0.20916394454937146,1.2724893551802967,0.5655020621754298,0.5593704497546809,0.43622722407245945,0.15343451895521013,0.3594682905653199
13,3.384518548904806,0.20128073961490306,1.273295122838608,3.3066047863178314,0.21038936312926287,1.2384861690438445,0.5641652613419122,0.55635263989665,0.45230439442658094,0.1726280091083842,0.3683966352251482
14,3.362855612103025,0.1977761100981652,1.266031800699728,3.3763500648807225,0.20448151189286864,1.2687474240060788,0.5629371931888194,0.5561367169108397,0.46838156490847227,0.17216798047853155,0.3675525868336755
15,3.2884314449483387,0.1948256810735106,1.2374423126443534,3.218214726396951,0.19758111666508682,1.208253450587887,0.5731420886319094,0.5644601772506943,0.5005359056806002,0.1934939594391622,0.38331802403553583
16,3.2572368152995925,0.19609119999979427,1.224458248030079,3.2968271701154475,0.2073658789485086,1.2357845160738832,0.5542819887152997,0.545541542984577,0.4994640943193998,0.1873210490755557,0.3708015188954277
17,3.23790200474689,0.19430829943152741,1.2174374834900883,3.1331803076775766,0.1960946168842359,1.1748342755523142,0.5758427374129027,0.5672495046177537,0.5434083601925023,0.20607002123470972,0.3909563793238062
18,3.2022021124302467,0.19427019208616425,1.203172769151274,3.1307411900415043,0.19907576147175424,1.172666162923218,0.5776169946015526,0.5682707697627826,0.5219721329684938,0.19032893129614398,0.3839729629488483
19,3.1406436011637053,0.19200332859938976,1.1794561073796244,3.08342811097925,0.19742158278902755,1.1544026108927794,0.5774033579158284,0.5646935299299862,0.5509110397209053,0.21177026634143564,0.394586812128632
